,state,year,expansion,gender,age,percentage
506,Oklahoma,2014,Adopted,male,6-17,0.379395949
507,Oklahoma,2014,Adopted,male,18-24,0.091807179
508,Oklahoma,2014,Adopted,male,25-34,0.062202337
509,Oklahoma,2014,Adopted,male,35-44,0.063894066
510,Oklahoma,2014,Adopted,male,45-54,0.066940196
511,Oklahoma,2014,Adopted,male,55-64,0.073975401
512,Oklahoma,2014,Adopted,female,< 6,0.480461404
513,Oklahoma,2014,Adopted,female,6-17,0.387893387
514,Oklahoma,2014,Adopted,female,18-24,0.156886077
515,Oklahoma,2014,Adopted,female,25-34,0.129004916
516,Oklahoma,2014,Adopted,female,35-44,0.099416051
517,Oklahoma,2014,Adopted,female,45-54,0.083135645
518,Oklahoma,2014,Adopted,female,55-64,0.091589521
519,Oregon,2014,Adopted,male,< 6,0.4948695
520,Oregon,2014,Adopted,male,6-17,0.378278058
521,Oregon,2014,Adopted,male,18-24,0.199595772
522,Oregon,2014,Adopted,male,25-34,0.174609267
523,Oregon,2014,Adopted,male,35-44,0.16833874
524,Oregon,2014,Adopted,male,45-54,0.156315917
525,Oregon,2014,Adopted,male,55-64,0.146662008
526,Oregon,2014,Adopted,female,< 6,0.506778704
527,Oregon,2014,Adopted,female,6-17,0.38075336
528,Oregon,2014,Adopted,female,18-24,0.244027189
529,Oregon,2014,Adopted,female,25-34,0.252960292
530,Oregon,2014,Adopted,female,35-44,0.202825066
531,Oregon,2014,Adopted,female,45-54,0.178204403
532,Oregon,2014,Adopted,female,55-64,0.168498076
533,Pennsylvania,2014,Adopted,male,< 6,0.382831363
534,Pennsylvania,2014,Adopted,male,6-17,0.341698957
535,Pennsylvania,2014,Adopted,male,18-24,0.122318338
536,Pennsylvania,2014,Adopted,male,25-34,0.091059239
537,Pennsylvania,2014,Adopted,male,35-44,0.091237313
538,Pennsylvania,2014,Adopted,male,45-54,0.098170629
539,Pennsylvania,2014,Adopted,male,55-64,0.09763483
540,Pennsylvania,2014,Adopted,female,< 6,0.394082299
541,Pennsylvania,2014,Adopted,female,6-17,0.335223542
542,Pennsylvania,2014,Adopted,female,18-24,0.172683238
543,Pennsylvania,2014,Adopted,female,25-34,0.170735203
544,Pennsylvania,2014,Adopted,female,35-44,0.141644745
545,Pennsylvania,2014,Adopted,female,45-54,0.115259254
546,Pennsylvania,2014,Adopted,female,55-64,0.105295186
547,Rhode Island,2014,Adopted,male,< 6,0.433826973
548,Rhode Island,2014,Adopted,male,6-17,0.368514489
549,Rhode Island,2014,Adopted,male,18-24,0.149018921
550,Rhode Island,2014,Adopted,male,25-34,0.176090277
551,Rhode Island,2014,Adopted,male,35-44,0.129804122
552,Rhode Island,2014,Adopted,male,45-54,0.139607616
553,Rhode Island,2014,Adopted,male,55-64,0.144366197
554,Rhode Island,2014,Adopted,female,< 6,0.488879018
555,Rhode Island,2014,Adopted,female,6-17,0.338486654
556,Rhode Island,2014,Adopted,female,18-24,0.194840946
557,Rhode Island,2014,Adopted,female,25-34,0.277299315
558,Rhode Island,2014,Adopted,female,35-44,0.195796408
559,Rhode Island,2014,Adopted,female,45-54,0.195896589
560,Rhode Island,2014,Adopted,female,55-64,0.169667769
561,South Carolina,2014,Not Adopted,male,< 6,0.528577508
562,South Carolina,2014,Not Adopted,male,6-17,0.431635186
563,South Carolina,2014,Not Adopted,male,18-24,0.111612311
564,South Carolina,2014,Not Adopted,male,25-34,0.079719223
565,South Carolina,2014,Not Adopted,male,35-44,0.080692071
566,South Carolina,2014,Not Adopted,male,45-54,0.084025997
567,South Carolina,2014,Not Adopted,male,55-64,0.111780288
568,South Carolina,2014,Not Adopted,female,< 6,0.5147437
569,South Carolina,2014,Not Adopted,female,6-17,0.425859387
570,South Carolina,2014,Not Adopted,female,18-24,0.185814928
571,South Carolina,2014,Not Adopted,female,25-34,0.172642575
572,South Carolina,2014,Not Adopted,female,35-44,0.11660598
573,South Carolina,2014,Not Adopted,female,45-54,0.105713892
574,South Carolina,2014,Not Adopted,female,55-64,0.115736871
575,South Dakota,2014,Adopted,male,< 6,0.393265513
576,South Dakota,2014,Adopted,male,6-17,0.2584047
577,South Dakota,2014,Adopted,male,18-24,0.090893869
578,South Dakota,2014,Adopted,male,25-34,0.061775359
579,South Dakota,2014,Adopted,male,35-44,0.054088516
580,South Dakota,2014,Adopted,male,45-54,0.058284604
581,South Dakota,2014,Adopted,male,55-64,0.063308385
582,South Dakota,2014,Adopted,female,< 6,0.362590259
583,South Dakota,2014,Adopted,female,6-17,0.296392019
584,South Dakota,2014,Adopted,female,18-24,0.120936744
585,South Dakota,2014,Adopted,female,25-34,0.121823589
586,South Dakota,2014,Adopted,female,35-44,0.074929867
587,South Dakota,2014,Adopted,female,45-54,0.055860928
588,South Dakota,2014,Adopted,female,55-64,0.074925936
589,Tennessee,2014,Not Adopted,male,< 6,0.504584696
590,Tennessee,2014,Not Adopted,male,6-17,0.386097257
591,Tennessee,2014,Not Adopted,male,18-24,0.130186592
592,Tennessee,2014,Not Adopted,male,25-34,0.10936014
593,Tennessee,2014,Not Adopted,male,35-44,0.091004516
594,Tennessee,2014,Not Adopted,male,45-54,0.097284824
595,Tennessee,2014,Not Adopted,male,55-64,0.111301469
596,Tennessee,2014,Not Adopted,female,< 6,0.467313264
597,Tennessee,2014,Not Adopted,female,6-17,0.37587391
598,Tennessee,2014,Not Adopted,female,18-24,0.208424478
599,Tennessee,2014,Not Adopted,female,25-34,0.206483367
600,Tennessee,2014,Not Adopted,female,35-44,0.164873533
601,Tennessee,2014,Not Adopted,female,45-54,0.122439524
602,Tennessee,2014,Not Adopted,female,55-64,0.122402942
603,Texas,2014,Not Adopted,male,< 6,0.463465958
604,Texas,2014,Not Adopted,male,6-17,0.368903898
605,Texas,2014,Not Adopted,male,18-24,0.085379191
606,Texas,2014,Not Adopted,male,25-34,0.052228285
607,Texas,2014,Not Adopted,male,35-44,0.052993058
608,Texas,2014,Not Adopted,male,45-54,0.069778495
609,Texas,2014,Not Adopted,male,55-64,0.08256574
610,Texas,2014,Not Adopted,female,< 6,0.461254519
611,Texas,2014,Not Adopted,female,6-17,0.364594983
612,Texas,2014,Not Adopted,female,18-24,0.128476886
613,Texas,2014,Not Adopted,female,25-34,0.09506163
614,Texas,2014,Not Adopted,female,35-44,0.081980326
615,Texas,2014,Not Adopted,female,45-54,0.078246721
616,Texas,2014,Not Adopted,female,55-64,0.100183873
617,Utah,2014,Adopted,male,< 6,0.241005971
618,Utah,2014,Adopted,male,6-17,0.17282954
619,Utah,2014,Adopted,male,18-24,0.047125838
620,Utah,2014,Adopted,male,25-34,0.057078113
621,Utah,2014,Adopted,male,35-44,0.053254407
622,Utah,2014,Adopted,male,45-54,0.055671945
623,Utah,2014,Adopted,male,55-64,0.051289064
624,Utah,2014,Adopted,female,< 6,0.22694023
625,Utah,2014,Adopted,female,6-17,0.175615274
626,Utah,2014,Adopted,female,18-24,0.082549596
627,Utah,2014,Adopted,female,25-34,0.085789508
628,Utah,2014,Adopted,female,35-44,0.069823681
629,Utah,2014,Adopted,female,45-54,0.057630813
630,Utah,2014,Adopted,female,55-64,0.073039345
631,Vermont,2014,Adopted,male,< 6,0.576901234
632,Vermont,2014,Adopted,male,6-17,0.45973686
633,Vermont,2014,Adopted,male,18-24,0.159848999
634,Vermont,2014,Adopted,male,25-34,0.202453642
635,Vermont,2014,Adopted,male,35-44,0.208312987
636,Vermont,2014,Adopted,male,45-54,0.198132732
637,Vermont,2014,Adopted,male,55-64,0.175807663
638,Vermont,2014,Adopted,female,< 6,0.474817378
639,Vermont,2014,Adopted,female,6-17,0.459635643
640,Vermont,2014,Adopted,female,18-24,0.243943888
641,Vermont,2014,Adopted,female,25-34,0.347219949
642,Vermont,2014,Adopted,female,35-44,0.284714659
643,Vermont,2014,Adopted,female,45-54,0.215881054
644,Vermont,2014,Adopted,female,55-64,0.189113944
645,Virginia,2014,Adopted,male,< 6,0.311608877
646,Virginia,2014,Adopted,male,6-17,0.25097451
647,Virginia,2014,Adopted,male,18-24,0.067486757
648,Virginia,2014,Adopted,male,25-34,0.039887145
649,Virginia,2014,Adopted,male,35-44,0.045488013
650,Virginia,2014,Adopted,male,45-54,0.044126066
651,Virginia,2014,Adopted,male,55-64,0.053160528
652,Virginia,2014,Adopted,female,< 6,0.322364568
653,Virginia,2014,Adopted,female,6-17,0.252742803
654,Virginia,2014,Adopted,female,18-24,0.095979812
655,Virginia,2014,Adopted,female,25-34,0.095595108
656,Virginia,2014,Adopted,female,35-44,0.066425094
657,Virginia,2014,Adopted,female,45-54,0.056884471
658,Virginia,2014,Adopted,female,55-64,0.056171973
659,Washington,2014,Adopted,male,< 6,0.408055438
660,Washington,2014,Adopted,male,6-17,0.349404055
661,Washington,2014,Adopted,male,18-24,0.146315944
662,Washington,2014,Adopted,male,25-34,0.132522606
663,Washington,2014,Adopted,male,35-44,0.103995941
664,Washington,2014,Adopted,male,45-54,0.106545633
665,Washington,2014,Adopted,male,55-64,0.108608692
666,Washington,2014,Adopted,female,< 6,0.404895663
667,Washington,2014,Adopted,female,6-17,0.34726265
668,Washington,2014,Adopted,female,18-24,0.190884261
669,Washington,2014,Adopted,female,25-34,0.185647995
670,Washington,2014,Adopted,female,35-44,0.139194171
671,Washington,2014,Adopted,female,45-54,0.131301427
672,Washington,2014,Adopted,female,55-64,0.134828916
673,West Virginia,2014,Adopted,male,< 6,0.536615041
674,West Virginia,2014,Adopted,male,6-17,0.456005318
675,West Virginia,2014,Adopted,male,18-24,0.185469888
676,West Virginia,2014,Adopted,male,25-34,0.202099738
677,West Virginia,2014,Adopted,male,35-44,0.196920657
678,West Virginia,2014,Adopted,male,45-54,0.173916956
679,West Virginia,2014,Adopted,male,55-64,0.168568237
680,West Virginia,2014,Adopted,female,< 6,0.54349191
681,West Virginia,2014,Adopted,female,6-17,0.443667883
682,West Virginia,2014,Adopted,female,18-24,0.274387133
683,West Virginia,2014,Adopted,female,25-34,0.314821947
684,West Virginia,2014,Adopted,female,35-44,0.260862571
685,West Virginia,2014,Adopted,female,45-54,0.193538126
686,West Virginia,2014,Adopted,female,55-64,0.178400881
687,Wisconsin,2014,Not Adopted,male,< 6,0.383998501
688,Wisconsin,2014,Not Adopted,male,6-17,0.318968933
689,Wisconsin,2014,Not Adopted,male,18-24,0.104996701
690,Wisconsin,2014,Not Adopted,male,25-34,0.114638658
691,Wisconsin,2014,Not Adopted,male,35-44,0.107902037
692,Wisconsin,2014,Not Adopted,male,45-54,0.100613408
693,Wisconsin,2014,Not Adopted,male,55-64,0.095341522
694,Wisconsin,2014,Not Adopted,female,< 6,0.397580286
695,Wisconsin,2014,Not Adopted,female,6-17,0.30684387
696,Wisconsin,2014,Not Adopted,female,18-24,0.159000562
697,Wisconsin,2014,Not Adopted,female,25-34,0.219552876
698,Wisconsin,2014,Not Adopted,female,35-44,0.162001811
699,Wisconsin,2014,Not Adopted,female,45-54,0.111424928
700,Wisconsin,2014,Not Adopted,female,55-64,0.105051542
701,Wyoming,2014,Not Adopted,male,< 6,0.337620864
702,Wyoming,2014,Not Adopted,male,6-17,0.263846865
703,Wyoming,2014,Not Adopted,male,18-24,0.067327694
704,Wyoming,2014,Not Adopted,male,25-34,0.051229944
705,Wyoming,2014,Not Adopted,male,35-44,0.036209446
706,Wyoming,2014,Not Adopted,male,45-54,0.051881795
707,Wyoming,2014,Not Adopted,male,55-64,0.068393934
708,Wyoming,2014,Not Adopted,female,< 6,0.318517878
709,Wyoming,2014,Not Adopted,female,6-17,0.231461082
710,Wyoming,2014,Not Adopted,female,18-24,0.121043676
711,Wyoming,2014,Not Adopted,female,25-34,0.08330151
712,Wyoming,2014,Not Adopted,female,35-44,0.090078786
713,Wyoming,2014,Not Adopted,female,45-54,0.059279219
714,Wyoming,2014,Not Adopted,female,55-64,0.083207756
715,Puerto Rico,2014,,male,< 6,0.670277341
716,Puerto Rico,2014,,male,6-17,0.606704212
717,Puerto Rico,2014,,male,18-24,0.518004221
718,Puerto Rico,2014,,male,25-34,0.462572627
719,Puerto Rico,2014,,male,35-44,0.421347351
720,Puerto Rico,2014,,male,45-54,0.401013501
721,Puerto Rico,2014,,male,55-64,0.413298533
722,Puerto Rico,2014,,female,< 6,0.685245964
723,Puerto Rico,2014,,female,6-17,0.602182634
724,Puerto Rico,2014,,female,18-24,0.553074227
725,Puerto Rico,2014,,female,25-34,0.554492616
726,Puerto Rico,2014,,female,35-44,0.484669717
727,Puerto Rico,2014,,female,45-54,0.427948456
728,Puerto Rico,2014,,female,55-64,0.441383061
729,Alabama,2015,Not Adopted,male,< 6,0.492467983
730,Alabama,2015,Not Adopted,male,6-17,0.424551385
731,Alabama,2015,Not Adopted,male,18-24,0.128122857
732,Alabama,2015,Not Adopted,male,25-34,0.092442916
733,Alabama,2015,Not Adopted,male,35-44,0.079735416
734,Alabama,2015,Not Adopted,male,45-54,0.091056751
735,Alabama,2015,Not Adopted,male,55-64,0.128869292
736,Alabama,2015,Not Adopted,female,< 6,0.525432571
737,Alabama,2015,Not Adopted,female,6-17,0.435063554
738,Alabama,2015,Not Adopted,female,18-24,0.174628262
739,Alabama,2015,Not Adopted,female,25-34,0.161601092
740,Alabama,2015,Not Adopted,female,35-44,0.127893246
741,Alabama,2015,Not Adopted,female,45-54,0.112385153
742,Alabama,2015,Not Adopted,female,55-64,0.129689272
743,Alaska,2015,Adopted,male,< 6,0.398450947
744,Alaska,2015,Adopted,male,6-17,0.329464976
745,Alaska,2015,Adopted,male,18-24,0.115496859
746,Alaska,2015,Adopted,male,25-34,0.107438456
747,Alaska,2015,Adopted,male,35-44,0.085368039
748,Alaska,2015,Adopted,male,45-54,0.095938211
749,Alaska,2015,Adopted,male,55-64,0.083761925
750,Alaska,2015,Adopted,female,< 6,0.386833447
751,Alaska,2015,Adopted,female,6-17,0.333886268
752,Alaska,2015,Adopted,female,18-24,0.167738059
753,Alaska,2015,Adopted,female,25-34,0.152888605
754,Alaska,2015,Adopted,female,35-44,0.131713672
755,Alaska,2015,Adopted,female,45-54,0.105647244
756,Alaska,2015,Adopted,female,55-64,0.100612904
757,Arizona,2015,Adopted,male,< 6,0.418257399
758,Arizona,2015,Adopted,male,6-17,0.365360664
759,Arizona,2015,Adopted,male,18-24,0.184920942
760,Arizona,2015,Adopted,male,25-34,0.176570254
761,Arizona,2015,Adopted,male,35-44,0.150394019
762,Arizona,2015,Adopted,male,45-54,0.157571092
763,Arizona,2015,Adopted,male,55-64,0.154776176
764,Arizona,2015,Adopted,female,< 6,0.431776351
765,Arizona,2015,Adopted,female,6-17,0.365565951
766,Arizona,2015,Adopted,female,18-24,0.23691297
767,Arizona,2015,Adopted,female,25-34,0.250066426
768,Arizona,2015,Adopted,female,35-44,0.216111119
769,Arizona,2015,Adopted,female,45-54,0.174185248
770,Arizona,2015,Adopted,female,55-64,0.164993919
771,Arkansas,2015,Adopted,male,< 6,0.552242786
772,Arkansas,2015,Adopted,male,6-17,0.505292081
773,Arkansas,2015,Adopted,male,18-24,0.159920005
774,Arkansas,2015,Adopted,male,25-34,0.156414743
775,Arkansas,2015,Adopted,male,35-44,0.137508431
776,Arkansas,2015,Adopted,male,45-54,0.151713832
777,Arkansas,2015,Adopted,male,55-64,0.165480539
778,Arkansas,2015,Adopted,female,< 6,0.571945327
779,Arkansas,2015,Adopted,female,6-17,0.491659099
780,Arkansas,2015,Adopted,female,18-24,0.216950445
781,Arkansas,2015,Adopted,female,25-34,0.231303818
782,Arkansas,2015,Adopted,female,35-44,0.190002777
783,Arkansas,2015,Adopted,female,45-54,0.181978495
784,Arkansas,2015,Adopted,female,55-64,0.203314154
785,California,2015,Adopted,male,< 6,0.48320068
786,California,2015,Adopted,male,6-17,0.433080376
787,California,2015,Adopted,male,18-24,0.239607131
788,California,2015,Adopted,male,25-34,0.181879915
789,California,2015,Adopted,male,35-44,0.165454488
790,California,2015,Adopted,male,45-54,0.173583133
791,California,2015,Adopted,male,55-64,0.189420625
792,California,2015,Adopted,female,< 6,0.481640305
793,California,2015,Adopted,female,6-17,0.433724531
794,California,2015,Adopted,female,18-24,0.299798805
795,California,2015,Adopted,female,25-34,0.254296343
796,California,2015,Adopted,female,35-44,0.216192399
797,California,2015,Adopted,female,45-54,0.199164274
798,California,2015,Adopted,female,55-64,0.214065118
799,Colorado,2015,Adopted,male,< 6,0.403939071
800,Colorado,2015,Adopted,male,6-17,0.329075598
801,Colorado,2015,Adopted,male,18-24,0.161759964
802,Colorado,2015,Adopted,male,25-34,0.13400383
803,Colorado,2015,Adopted,male,35-44,0.11515037
804,Colorado,2015,Adopted,male,45-54,0.106047092
805,Colorado,2015,Adopted,male,55-64,0.122380315
806,Colorado,2015,Adopted,female,< 6,0.394456105
807,Colorado,2015,Adopted,female,6-17,0.335736428
808,Colorado,2015,Adopted,female,18-24,0.230191897
809,Colorado,2015,Adopted,female,25-34,0.201451243
810,Colorado,2015,Adopted,female,35-44,0.153125404
811,Colorado,2015,Adopted,female,45-54,0.126281445
812,Colorado,2015,Adopted,female,55-64,0.140912459
813,Connecticut,2015,Adopted,male,< 6,0.393229809
814,Connecticut,2015,Adopted,male,6-17,0.315402194
815,Connecticut,2015,Adopted,male,18-24,0.187527728
816,Connecticut,2015,Adopted,male,25-34,0.158005497
817,Connecticut,2015,Adopted,male,35-44,0.145638082
818,Connecticut,2015,Adopted,male,45-54,0.137703894
819,Connecticut,2015,Adopted,male,55-64,0.102873178
820,Connecticut,2015,Adopted,female,< 6,0.349906819
821,Connecticut,2015,Adopted,female,6-17,0.317684833
822,Connecticut,2015,Adopted,female,18-24,0.222710196
823,Connecticut,2015,Adopted,female,25-34,0.235108671
824,Connecticut,2015,Adopted,female,35-44,0.184332985
825,Connecticut,2015,Adopted,female,45-54,0.160856872
826,Connecticut,2015,Adopted,female,55-64,0.12894462
827,Delaware,2015,Adopted,male,< 6,0.402215019
828,Delaware,2015,Adopted,male,6-17,0.379742528
829,Delaware,2015,Adopted,male,18-24,0.206264271
830,Delaware,2015,Adopted,male,25-34,0.163259654
831,Delaware,2015,Adopted,male,35-44,0.142571977
832,Delaware,2015,Adopted,male,45-54,0.142509354
833,Delaware,2015,Adopted,male,55-64,0.133309501
834,Delaware,2015,Adopted,female,< 6,0.40868952
835,Delaware,2015,Adopted,female,6-17,0.374329565
836,Delaware,2015,Adopted,female,18-24,0.235544666
837,Delaware,2015,Adopted,female,25-34,0.254121904
838,Delaware,2015,Adopted,female,35-44,0.20850485
839,Delaware,2015,Adopted,female,45-54,0.145001578
840,Delaware,2015,Adopted,female,55-64,0.140661484
841,District of Columbia,2015,Adopted,male,< 6,0.394837692
842,District of Columbia,2015,Adopted,male,6-17,0.517928647
843,District of Columbia,2015,Adopted,male,18-24,0.177759927
844,District of Columbia,2015,Adopted,male,25-34,0.096677689
845,District of Columbia,2015,Adopted,male,35-44,0.153195127
846,District of Columbia,2015,Adopted,male,45-54,0.259640782
847,District of Columbia,2015,Adopted,male,55-64,0.299329973
848,District of Columbia,2015,Adopted,female,< 6,0.488161616
849,District of Columbia,2015,Adopted,female,6-17,0.534750563
850,District of Columbia,2015,Adopted,female,18-24,0.198018675
851,District of Columbia,2015,Adopted,female,25-34,0.1987377
852,District of Columbia,2015,Adopted,female,35-44,0.225442432
853,District of Columbia,2015,Adopted,female,45-54,0.274875493
854,District of Columbia,2015,Adopted,female,55-64,0.325632713
855,Florida,2015,Not Adopted,male,< 6,0.52815435
856,Florida,2015,Not Adopted,male,6-17,0.414480101
857,Florida,2015,Not Adopted,male,18-24,0.123725717
858,Florida,2015,Not Adopted,male,25-34,0.090040719
859,Florida,2015,Not Adopted,male,35-44,0.086115746
860,Florida,2015,Not Adopted,male,45-54,0.09792901
861,Florida,2015,Not Adopted,male,55-64,0.110053584
862,Florida,2015,Not Adopted,female,< 6,0.515502582
863,Florida,2015,Not Adopted,female,6-17,0.401387678
864,Florida,2015,Not Adopted,female,18-24,0.174150703
865,Florida,2015,Not Adopted,female,25-34,0.168499343
866,Florida,2015,Not Adopted,female,35-44,0.132331029
867,Florida,2015,Not Adopted,female,45-54,0.104812312
868,Florida,2015,Not Adopted,female,55-64,0.116090854
