"","state","year","expansion","gender","age","number"
"5703","Texas",2022,"Not Adopted","male","3544",100191
"5704","Texas",2022,"Not Adopted","male","4554",90900
"5705","Texas",2022,"Not Adopted","male","5564",124870
"5706","Texas",2022,"Not Adopted","female","u6",497309
"5707","Texas",2022,"Not Adopted","female","617",962804
"5708","Texas",2022,"Not Adopted","female","1824",207136
"5709","Texas",2022,"Not Adopted","female","2534",218448
"5710","Texas",2022,"Not Adopted","female","3544",174071
"5711","Texas",2022,"Not Adopted","female","4554",119529
"5712","Texas",2022,"Not Adopted","female","5564",152441
"5713","Utah",2022,"Adopted","male","u6",32651
"5714","Utah",2022,"Adopted","male","617",58001
"5715","Utah",2022,"Adopted","male","1824",11537
"5716","Utah",2022,"Adopted","male","2534",17467
"5717","Utah",2022,"Adopted","male","3544",14310
"5718","Utah",2022,"Adopted","male","4554",10198
"5719","Utah",2022,"Adopted","male","5564",10151
"5720","Utah",2022,"Adopted","female","u6",26566
"5721","Utah",2022,"Adopted","female","617",55771
"5722","Utah",2022,"Adopted","female","1824",20623
"5723","Utah",2022,"Adopted","female","2534",22634
"5724","Utah",2022,"Adopted","female","3544",18611
"5725","Utah",2022,"Adopted","female","4554",14340
"5726","Utah",2022,"Adopted","female","5564",14703
"5727","Vermont",2022,"Adopted","male","u6",6895
"5728","Vermont",2022,"Adopted","male","617",18050
"5729","Vermont",2022,"Adopted","male","1824",4222
"5730","Vermont",2022,"Adopted","male","2534",8186
"5731","Vermont",2022,"Adopted","male","3544",6570
"5732","Vermont",2022,"Adopted","male","4554",7009
"5733","Vermont",2022,"Adopted","male","5564",9053
"5734","Vermont",2022,"Adopted","female","u6",7744
"5735","Vermont",2022,"Adopted","female","617",16299
"5736","Vermont",2022,"Adopted","female","1824",6847
"5737","Vermont",2022,"Adopted","female","2534",10695
"5738","Vermont",2022,"Adopted","female","3544",8072
"5739","Vermont",2022,"Adopted","female","4554",6270
"5740","Vermont",2022,"Adopted","female","5564",8463
"5741","Virginia",2022,"Adopted","male","u6",101315
"5742","Virginia",2022,"Adopted","male","617",217997
"5743","Virginia",2022,"Adopted","male","1824",53998
"5744","Virginia",2022,"Adopted","male","2534",58524
"5745","Virginia",2022,"Adopted","male","3544",59322
"5746","Virginia",2022,"Adopted","male","4554",43414
"5747","Virginia",2022,"Adopted","male","5564",57700
"5748","Virginia",2022,"Adopted","female","u6",92932
"5749","Virginia",2022,"Adopted","female","617",192843
"5750","Virginia",2022,"Adopted","female","1824",73165
"5751","Virginia",2022,"Adopted","female","2534",97632
"5752","Virginia",2022,"Adopted","female","3544",86459
"5753","Virginia",2022,"Adopted","female","4554",58650
"5754","Virginia",2022,"Adopted","female","5564",76865
"5755","Washington",2022,"Adopted","male","u6",105137
"5756","Washington",2022,"Adopted","male","617",254342
"5757","Washington",2022,"Adopted","male","1824",63027
"5758","Washington",2022,"Adopted","male","2534",72944
"5759","Washington",2022,"Adopted","male","3544",71183
"5760","Washington",2022,"Adopted","male","4554",57511
"5761","Washington",2022,"Adopted","male","5564",62900
"5762","Washington",2022,"Adopted","female","u6",98312
"5763","Washington",2022,"Adopted","female","617",220963
"5764","Washington",2022,"Adopted","female","1824",76444
"5765","Washington",2022,"Adopted","female","2534",103721
"5766","Washington",2022,"Adopted","female","3544",99370
"5767","Washington",2022,"Adopted","female","4554",61166
"5768","Washington",2022,"Adopted","female","5564",75055
"5769","West Virginia",2022,"Adopted","male","u6",28899
"5770","West Virginia",2022,"Adopted","male","617",68934
"5771","West Virginia",2022,"Adopted","male","1824",16514
"5772","West Virginia",2022,"Adopted","male","2534",22292
"5773","West Virginia",2022,"Adopted","male","3544",25911
"5774","West Virginia",2022,"Adopted","male","4554",21972
"5775","West Virginia",2022,"Adopted","male","5564",23767
"5776","West Virginia",2022,"Adopted","female","u6",29505
"5777","West Virginia",2022,"Adopted","female","617",62230
"5778","West Virginia",2022,"Adopted","female","1824",23783
"5779","West Virginia",2022,"Adopted","female","2534",30258
"5780","West Virginia",2022,"Adopted","female","3544",34679
"5781","West Virginia",2022,"Adopted","female","4554",23820
"5782","West Virginia",2022,"Adopted","female","5564",31007
"5783","Wisconsin",2022,"Not Adopted","male","u6",68278
"5784","Wisconsin",2022,"Not Adopted","male","617",157716
"5785","Wisconsin",2022,"Not Adopted","male","1824",39104
"5786","Wisconsin",2022,"Not Adopted","male","2534",45801
"5787","Wisconsin",2022,"Not Adopted","male","3544",44272
"5788","Wisconsin",2022,"Not Adopted","male","4554",36722
"5789","Wisconsin",2022,"Not Adopted","male","5564",52880
"5790","Wisconsin",2022,"Not Adopted","female","u6",65713
"5791","Wisconsin",2022,"Not Adopted","female","617",141009
"5792","Wisconsin",2022,"Not Adopted","female","1824",54974
"5793","Wisconsin",2022,"Not Adopted","female","2534",72229
"5794","Wisconsin",2022,"Not Adopted","female","3544",60104
"5795","Wisconsin",2022,"Not Adopted","female","4554",43692
"5796","Wisconsin",2022,"Not Adopted","female","5564",56473
"5797","Wyoming",2022,"Not Adopted","male","u6",4909
"5798","Wyoming",2022,"Not Adopted","male","617",11571
"5799","Wyoming",2022,"Not Adopted","male","1824",1232
"5800","Wyoming",2022,"Not Adopted","male","2534",1417
"5801","Wyoming",2022,"Not Adopted","male","3544",2902
"5802","Wyoming",2022,"Not Adopted","male","4554",1676
"5803","Wyoming",2022,"Not Adopted","male","5564",2636
"5804","Wyoming",2022,"Not Adopted","female","u6",5507
"5805","Wyoming",2022,"Not Adopted","female","617",11066
"5806","Wyoming",2022,"Not Adopted","female","1824",2763
"5807","Wyoming",2022,"Not Adopted","female","2534",2997
"5808","Wyoming",2022,"Not Adopted","female","3544",2738
"5809","Wyoming",2022,"Not Adopted","female","4554",1977
"5810","Wyoming",2022,"Not Adopted","female","5564",3839
"5811","Puerto Rico",2022,"","male","u6",46070
"5812","Puerto Rico",2022,"","male","617",140460
"5813","Puerto Rico",2022,"","male","1824",68261
"5814","Puerto Rico",2022,"","male","2534",81136
"5815","Puerto Rico",2022,"","male","3544",77511
"5816","Puerto Rico",2022,"","male","4554",67480
"5817","Puerto Rico",2022,"","male","5564",79006
"5818","Puerto Rico",2022,"","female","u6",39140
"5819","Puerto Rico",2022,"","female","617",128046
"5820","Puerto Rico",2022,"","female","1824",82973
"5821","Puerto Rico",2022,"","female","2534",96842
"5822","Puerto Rico",2022,"","female","3544",103822
"5823","Puerto Rico",2022,"","female","4554",88355
"5824","Puerto Rico",2022,"","female","5564",104376
"5825","Alabama",2023,"Not Adopted","male","u6",83797
"5826","Alabama",2023,"Not Adopted","male","617",181816
"5827","Alabama",2023,"Not Adopted","male","1824",24441
"5828","Alabama",2023,"Not Adopted","male","2534",24553
"5829","Alabama",2023,"Not Adopted","male","3544",24870
"5830","Alabama",2023,"Not Adopted","male","4554",24616
"5831","Alabama",2023,"Not Adopted","male","5564",39742
"5832","Alabama",2023,"Not Adopted","female","u6",90306
"5833","Alabama",2023,"Not Adopted","female","617",185674
"5834","Alabama",2023,"Not Adopted","female","1824",38025
"5835","Alabama",2023,"Not Adopted","female","2534",54585
"5836","Alabama",2023,"Not Adopted","female","3544",45622
"5837","Alabama",2023,"Not Adopted","female","4554",38483
"5838","Alabama",2023,"Not Adopted","female","5564",49858
"5839","Alaska",2023,"Adopted","male","u6",11996
"5840","Alaska",2023,"Adopted","male","617",25959
"5841","Alaska",2023,"Adopted","male","1824",4696
"5842","Alaska",2023,"Adopted","male","2534",8918
"5843","Alaska",2023,"Adopted","male","3544",8354
"5844","Alaska",2023,"Adopted","male","4554",6403
"5845","Alaska",2023,"Adopted","male","5564",8714
"5846","Alaska",2023,"Adopted","female","u6",10943
"5847","Alaska",2023,"Adopted","female","617",22335
"5848","Alaska",2023,"Adopted","female","1824",7134
"5849","Alaska",2023,"Adopted","female","2534",9904
"5850","Alaska",2023,"Adopted","female","3544",9683
"5851","Alaska",2023,"Adopted","female","4554",6354
"5852","Alaska",2023,"Adopted","female","5564",6010
"5853","Arizona",2023,"Adopted","male","u6",93468
"5854","Arizona",2023,"Adopted","male","617",226346
"5855","Arizona",2023,"Adopted","male","1824",57473
"5856","Arizona",2023,"Adopted","male","2534",68312
"5857","Arizona",2023,"Adopted","male","3544",65652
"5858","Arizona",2023,"Adopted","male","4554",51525
"5859","Arizona",2023,"Adopted","male","5564",66896
"5860","Arizona",2023,"Adopted","female","u6",89942
"5861","Arizona",2023,"Adopted","female","617",202258
"5862","Arizona",2023,"Adopted","female","1824",66749
"5863","Arizona",2023,"Adopted","female","2534",103005
"5864","Arizona",2023,"Adopted","female","3544",80211
"5865","Arizona",2023,"Adopted","female","4554",69472
"5866","Arizona",2023,"Adopted","female","5564",73432
"5867","Arkansas",2023,"Adopted","male","u6",55867
"5868","Arkansas",2023,"Adopted","male","617",126029
"5869","Arkansas",2023,"Adopted","male","1824",23704
"5870","Arkansas",2023,"Adopted","male","2534",30553
"5871","Arkansas",2023,"Adopted","male","3544",29446
"5872","Arkansas",2023,"Adopted","male","4554",25814
"5873","Arkansas",2023,"Adopted","male","5564",37431
"5874","Arkansas",2023,"Adopted","female","u6",55578
"5875","Arkansas",2023,"Adopted","female","617",117265
"5876","Arkansas",2023,"Adopted","female","1824",34280
"5877","Arkansas",2023,"Adopted","female","2534",46235
"5878","Arkansas",2023,"Adopted","female","3544",43962
"5879","Arkansas",2023,"Adopted","female","4554",31192
"5880","Arkansas",2023,"Adopted","female","5564",41572
"5881","California",2023,"Adopted","male","u6",556522
"5882","California",2023,"Adopted","male","617",1428966
"5883","California",2023,"Adopted","male","1824",474581
"5884","California",2023,"Adopted","male","2534",524761
"5885","California",2023,"Adopted","male","3544",505734
"5886","California",2023,"Adopted","male","4554",431369
"5887","California",2023,"Adopted","male","5564",472850
"5888","California",2023,"Adopted","female","u6",514766
"5889","California",2023,"Adopted","female","617",1374896
"5890","California",2023,"Adopted","female","1824",529592
"5891","California",2023,"Adopted","female","2534",684935
"5892","California",2023,"Adopted","female","3544",618357
"5893","California",2023,"Adopted","female","4554",516024
"5894","California",2023,"Adopted","female","5564",545973
"5895","Colorado",2023,"Adopted","male","u6",69632
"5896","Colorado",2023,"Adopted","male","617",152593
"5897","Colorado",2023,"Adopted","male","1824",47298
"5898","Colorado",2023,"Adopted","male","2534",52779
"5899","Colorado",2023,"Adopted","male","3544",52588
"5900","Colorado",2023,"Adopted","male","4554",36915
"5901","Colorado",2023,"Adopted","male","5564",44261
"5902","Colorado",2023,"Adopted","female","u6",64021
"5903","Colorado",2023,"Adopted","female","617",153989
"5904","Colorado",2023,"Adopted","female","1824",54409
"5905","Colorado",2023,"Adopted","female","2534",73871
"5906","Colorado",2023,"Adopted","female","3544",70806
"5907","Colorado",2023,"Adopted","female","4554",47221
"5908","Colorado",2023,"Adopted","female","5564",52641
"5909","Connecticut",2023,"Adopted","male","u6",42951
"5910","Connecticut",2023,"Adopted","male","617",100569
"5911","Connecticut",2023,"Adopted","male","1824",38658
"5912","Connecticut",2023,"Adopted","male","2534",35545
"5913","Connecticut",2023,"Adopted","male","3544",33287
"5914","Connecticut",2023,"Adopted","male","4554",33782
"5915","Connecticut",2023,"Adopted","male","5564",37501
"5916","Connecticut",2023,"Adopted","female","u6",43674
"5917","Connecticut",2023,"Adopted","female","617",99225
"5918","Connecticut",2023,"Adopted","female","1824",33303
"5919","Connecticut",2023,"Adopted","female","2534",54233
"5920","Connecticut",2023,"Adopted","female","3544",52825
"5921","Connecticut",2023,"Adopted","female","4554",38462
"5922","Connecticut",2023,"Adopted","female","5564",44552
"5923","Delaware",2023,"Adopted","male","u6",12886
"5924","Delaware",2023,"Adopted","male","617",31430
"5925","Delaware",2023,"Adopted","male","1824",8566
"5926","Delaware",2023,"Adopted","male","2534",9278
"5927","Delaware",2023,"Adopted","male","3544",8964
"5928","Delaware",2023,"Adopted","male","4554",6131
"5929","Delaware",2023,"Adopted","male","5564",11537
"5930","Delaware",2023,"Adopted","female","u6",16100
"5931","Delaware",2023,"Adopted","female","617",28791
"5932","Delaware",2023,"Adopted","female","1824",9136
"5933","Delaware",2023,"Adopted","female","2534",14829
"5934","Delaware",2023,"Adopted","female","3544",13100
"5935","Delaware",2023,"Adopted","female","4554",8801
"5936","Delaware",2023,"Adopted","female","5564",15478
"5937","District of Columbia",2023,"Adopted","male","u6",8448
"5938","District of Columbia",2023,"Adopted","male","617",19815
"5939","District of Columbia",2023,"Adopted","male","1824",7509
"5940","District of Columbia",2023,"Adopted","male","2534",8911
"5941","District of Columbia",2023,"Adopted","male","3544",6766
"5942","District of Columbia",2023,"Adopted","male","4554",5683
"5943","District of Columbia",2023,"Adopted","male","5564",9333
"5944","District of Columbia",2023,"Adopted","female","u6",5689
"5945","District of Columbia",2023,"Adopted","female","617",18345
"5946","District of Columbia",2023,"Adopted","female","1824",9430
"5947","District of Columbia",2023,"Adopted","female","2534",10445
"5948","District of Columbia",2023,"Adopted","female","3544",10323
"5949","District of Columbia",2023,"Adopted","female","4554",6683
"5950","District of Columbia",2023,"Adopted","female","5564",10895
"5951","Florida",2023,"Not Adopted","male","u6",319028
"5952","Florida",2023,"Not Adopted","male","617",632187
"5953","Florida",2023,"Not Adopted","male","1824",107267
"5954","Florida",2023,"Not Adopted","male","2534",108498
"5955","Florida",2023,"Not Adopted","male","3544",127639
"5956","Florida",2023,"Not Adopted","male","4554",114052
"5957","Florida",2023,"Not Adopted","male","5564",147253
"5958","Florida",2023,"Not Adopted","female","u6",291224
"5959","Florida",2023,"Not Adopted","female","617",584095
"5960","Florida",2023,"Not Adopted","female","1824",139048
"5961","Florida",2023,"Not Adopted","female","2534",182729
"5962","Florida",2023,"Not Adopted","female","3544",194991
"5963","Florida",2023,"Not Adopted","female","4554",133736
"5964","Florida",2023,"Not Adopted","female","5564",167776
"5965","Georgia",2023,"Not Adopted","male","u6",176736
"5966","Georgia",2023,"Not Adopted","male","617",392920
"5967","Georgia",2023,"Not Adopted","male","1824",48090
"5968","Georgia",2023,"Not Adopted","male","2534",51363
"5969","Georgia",2023,"Not Adopted","male","3544",45561
"5970","Georgia",2023,"Not Adopted","male","4554",43887
"5971","Georgia",2023,"Not Adopted","male","5564",64725
"5972","Georgia",2023,"Not Adopted","female","u6",168278
"5973","Georgia",2023,"Not Adopted","female","617",371248
"5974","Georgia",2023,"Not Adopted","female","1824",75266
"5975","Georgia",2023,"Not Adopted","female","2534",105175
"5976","Georgia",2023,"Not Adopted","female","3544",90155
"5977","Georgia",2023,"Not Adopted","female","4554",62199
"5978","Georgia",2023,"Not Adopted","female","5564",85363
"5979","Hawaii",2023,"Adopted","male","u6",15834
"5980","Hawaii",2023,"Adopted","male","617",39266
"5981","Hawaii",2023,"Adopted","male","1824",10032
"5982","Hawaii",2023,"Adopted","male","2534",13527
"5983","Hawaii",2023,"Adopted","male","3544",14567
"5984","Hawaii",2023,"Adopted","male","4554",10328
"5985","Hawaii",2023,"Adopted","male","5564",15426
"5986","Hawaii",2023,"Adopted","female","u6",15863
"5987","Hawaii",2023,"Adopted","female","617",36967
"5988","Hawaii",2023,"Adopted","female","1824",10325
"5989","Hawaii",2023,"Adopted","female","2534",17415
"5990","Hawaii",2023,"Adopted","female","3544",17345
"5991","Hawaii",2023,"Adopted","female","4554",14118
"5992","Hawaii",2023,"Adopted","female","5564",13488
"5993","Idaho",2023,"Adopted","male","u6",28085
"5994","Idaho",2023,"Adopted","male","617",58715
"5995","Idaho",2023,"Adopted","male","1824",11857
"5996","Idaho",2023,"Adopted","male","2534",18914
